timeStamp,rawData
4731703,149
4733080,149
4734468,148
4735856,149
4737244,149
4738632,149
4740020,149
4741408,149
4742796,149
4744184,149
4745572,149
4746960,149
4748351,149
4749770,149
4751124,149
4752513,149
4753930,149
4755886,149
4756677,149
4758067,149
4759453,149
4760840,149
4762228,149
4763616,149
4765004,149
4766586,149
4767781,149
4769175,149
4770553,149
4771944,149
4773332,149
4774720,149
4776108,149
4777496,149
4778884,149
4780272,149
4781721,149
4783048,149
4784436,149
4785824,149
4788318,148
4788614,149
4790004,148
4791390,149
4792780,149
4794166,148
4795720,149
4796932,149
4798316,149
4799704,149
4801092,149
4802480,149
4803868,149
4805256,149
4806667,149
4808032,149
4809420,149
4810808,149
4812196,149
4813584,149
4814972,149
4816360,149
4818047,149
4820299,149
4820524,149
4821912,149
4823300,149
4824688,149
4826076,149
4827464,149
4828852,149
4830240,149
4831667,149
4833016,149
4834404,149
4835792,149
4837180,149
4838568,149
4839956,149
4841344,149
4842732,149
4844120,149
4845508,149
4846896,148
4848284,149
4849675,149
4851122,149
4852448,148
4853836,149
4855265,149
4856624,149
4858000,149
4859388,149
4860776,149
4862164,149
4863552,149
4864940,149
4866328,149
4867716,148
4869104,148
4870492,148
4871880,148
4873268,148
4874656,148
4876044,148
4877432,148
4878820,148
4880208,148
4881682,149
4882984,148
4884372,148
4885760,148
4887148,148
4888536,149
4889924,148
4891312,148
4892700,148
4894088,148
4895476,149
4896864,148
4898252,148
4899640,149
4901028,149
4902416,149
4903804,149
4905192,149
4906596,149
4907968,149
4909356,149
4910744,149
4912132,149
4913520,149
4914905,149
4916296,149
4917684,148
4919072,149
4920460,149
4921848,149
4923236,149
4924624,149
4926012,149
4927400,149
4928788,148
4930176,149
4931613,149
4932952,148
4934340,149
4935728,148
4937116,149
4938504,149
4939892,149
4941280,149
4942668,149
4944056,148
4945444,149
4946832,149
4948220,148
4949608,149
4950996,149
4952406,148
4953772,148
4955160,149
4956559,149
4957961,148
4959324,149
4960712,149
4962100,149
4963488,149
4964876,149
4966264,149
4967652,148
4969040,149
4970428,149
4971816,149
4973204,149
4974592,149
4975980,148
4977368,148
4978756,149
4980144,149
4981570,148
4982920,149
4984308,149
4985696,148
4987084,149
4988472,149
4989860,149
4991248,149
4992636,149
4994024,149
4995412,149
4996800,149
4998188,149
4999576,149
5000964,149
5002352,149
5003740,149
5005128,149
5006529,149
5007904,149
5009292,149
5010680,149
5012068,149
5013456,149
5014844,149
5016232,149
5017617,148
5019008,149
5020396,149
5021784,149
5023172,148
5024560,149
5025948,149
5027336,149
5028724,149
5030112,149
5031511,149
5032888,149
5034276,149
5035664,149
5037052,149
5038440,149
5039828,149
5041216,149
5042604,149
5043992,149
5045380,149
5046768,149
5048156,149
5049544,149
5050932,149
5052320,149
5053730,149
5055096,149
5056495,149
5057872,149
5059260,149
5060673,149
5062036,149
5063424,149
5064812,149
5066200,149
5067585,149
5068976,149
5070361,149
5071752,149
5073140,149
5074525,149
5075916,149
5077304,149
5078689,149
5080080,149
5081507,149
5082856,149
5084244,149
5085632,149
5087020,149
5088408,149
5089796,149
5091184,149
5092572,149
5093960,148
5095348,149
5096736,149
5098124,148
5099512,149
5100900,149
5102288,148
5103676,148
5105064,149
5106464,149
5107840,149
5109228,149
5110616,149
5112004,149
5113392,149
5114780,149
5116168,149
5117556,149
5118944,149
5120329,148
5121720,148
5123108,148
5124496,149
5125884,148
5127272,148
5128660,149
5130048,148
5131518,149
5132824,149
5134212,149
5135600,148
5136988,148
5138376,149
5139764,148
5141152,148
5142540,149
5143928,148
5145316,148
5146704,149
5148092,149
5149480,149
5150868,149
5152256,149
5153644,149
5155055,149
5156431,149
5157808,149
5159196,149
5160584,149
5161972,149
5163386,149
5164748,149
5166136,149
5167524,148
5168912,148
5170300,149
5171688,149
5173076,148
5174464,149
5175852,148
5177240,148
5178628,148
5180016,149
5182248,149
5182792,149
5184180,149
5185568,149
5186956,149
5188344,149
5189732,149
5191120,149
5192508,149
5193896,149
5195284,149
5196672,149
5198060,149
5199448,149
5200836,149
5202224,149
5203612,149
5205000,149
5206407,149
5207776,149
5209164,149
5210552,148
5211940,149
5214359,149
5214716,149
5216104,149
5217492,149
5218880,149
5220268,149
5221653,149
5223044,149
5224429,149
5225820,149
5227208,149
5228596,149
5229984,149
5231399,149
5232760,149
5234148,149
5235536,149
5236924,149
5238312,149
5239700,149
5241088,149
5242476,149
5243864,149
5245252,149
5246640,149
5248028,149
5249416,148
5250801,149
5252192,148
5253580,148
5254968,148
5256409,149
5257744,148
5259132,149
5260520,148
5261908,148
5263293,149
5264709,149
5266072,149
5267460,149
5268845,148
5270236,149
5271624,149
5273012,149
5274397,149
5275788,148
5277176,148
5278564,148
5279952,148
5281352,148
5282728,149
5284116,148
5285504,148
5286892,149
5288280,148
5289668,148
5291053,148
5292444,148
5293829,148
5295220,148
5296608,149
5297996,148
5299384,148
5300769,149
5302160,148
5303545,148
5304936,148
5306390,148
5307712,148
5309100,149
5310488,149
5311876,148
5313264,149
5314652,149
5316040,149
5317428,149
5318816,149
5320204,149
5321592,148
5322980,149
5324368,147
5325756,146
5327144,149
5328532,148
5329920,148
5331328,149
5332696,148
5334084,149
5335472,149
5336860,148
5338248,148
5339636,148
5341024,149
5342412,149
5343800,148
5345188,149
5346576,149
