timeStamp,rawData
0,-0.06623492324561653
1214,-0.06623492324561653
2429,-0.06623492324561653
3643,-0.06623492324561653
4858,-0.06623492324561653
6070,-0.06623492324561653
7287,-1.0662349232456165
8501,-1.0662349232456165
9716,-0.06623492324561653
10930,-1.0662349232456165
12142,-0.06623492324561653
13359,-0.06623492324561653
14574,-1.0662349232456165
15788,-0.06623492324561653
17061,-1.0662349232456165
18230,-1.0662349232456165
19432,-0.06623492324561653
20646,-0.06623492324561653
21861,-0.06623492324561653
23073,-0.06623492324561653
24290,-0.06623492324561653
25504,-0.06623492324561653
26719,-0.06623492324561653
27933,-0.06623492324561653
29148,-0.06623492324561653
30362,-0.06623492324561653
31577,-1.0662349232456165
32791,-0.06623492324561653
34006,-1.0662349232456165
35220,-1.0662349232456165
36435,-1.0662349232456165
37649,-0.06623492324561653
38864,-0.06623492324561653
40078,-0.06623492324561653
41293,-0.06623492324561653
42507,-0.06623492324561653
43733,-0.06623492324561653
44936,-0.06623492324561653
46151,-0.06623492324561653
47365,0.9337650767543835
48580,-0.06623492324561653
49794,-0.06623492324561653
51009,-0.06623492324561653
52223,-0.06623492324561653
53438,-0.06623492324561653
54652,-0.06623492324561653
55867,-0.06623492324561653
57081,-0.06623492324561653
58503,-0.06623492324561653
59577,-0.06623492324561653
60729,-0.06623492324561653
61939,-0.06623492324561653
63154,-0.06623492324561653
64368,-0.06623492324561653
65583,-0.06623492324561653
66797,0.9337650767543835
68031,-0.06623492324561653
69226,-0.06623492324561653
70441,0.9337650767543835
71653,0.9337650767543835
72870,0.9337650767543835
74084,0.9337650767543835
75299,0.9337650767543835
76513,0.9337650767543835
77725,0.9337650767543835
78942,0.9337650767543835
80157,0.9337650767543835
81371,0.9337650767543835
82586,0.9337650767543835
83800,-0.06623492324561653
85015,0.9337650767543835
86229,0.9337650767543835
87444,0.9337650767543835
88658,0.9337650767543835
89873,0.9337650767543835
91483,-1.0662349232456165
92446,0.9337650767543835
93539,0.9337650767543835
94728,0.9337650767543835
95945,-0.06623492324561653
97160,0.9337650767543835
98374,0.9337650767543835
99589,0.9337650767543835
100803,0.9337650767543835
102018,0.9337650767543835
103232,0.9337650767543835
104447,0.9337650767543835
105659,0.9337650767543835
106876,0.9337650767543835
108090,0.9337650767543835
109305,0.9337650767543835
110519,0.9337650767543835
111734,0.9337650767543835
112948,0.9337650767543835
114163,0.9337650767543835
115377,0.9337650767543835
116592,0.9337650767543835
117841,0.9337650767543835
119091,-0.06623492324561653
120235,-0.06623492324561653
121450,-0.06623492324561653
122664,-0.06623492324561653
123879,-0.06623492324561653
125093,-0.06623492324561653
126308,-0.06623492324561653
127522,-0.06623492324561653
128737,-0.06623492324561653
129951,-0.06623492324561653
131166,-0.06623492324561653
132380,-0.06623492324561653
133595,-0.06623492324561653
134809,-0.06623492324561653
136024,-0.06623492324561653
137238,-0.06623492324561653
138453,-0.06623492324561653
139667,0.9337650767543835
140882,0.9337650767543835
142096,-0.06623492324561653
143330,-0.06623492324561653
144525,0.9337650767543835
145740,-0.06623492324561653
146954,-0.06623492324561653
148169,-0.06623492324561653
149383,-0.06623492324561653
150598,-0.06623492324561653
151812,-0.06623492324561653
153027,-0.06623492324561653
154241,-0.06623492324561653
155456,-0.06623492324561653
156670,-0.06623492324561653
157885,-0.06623492324561653
159099,-0.06623492324561653
160314,-0.06623492324561653
161619,-0.06623492324561653
162758,-0.06623492324561653
164013,-0.06623492324561653
165176,-0.06623492324561653
166386,0.9337650767543835
167601,-0.06623492324561653
168894,-0.06623492324561653
170030,0.9337650767543835
171244,-0.06623492324561653
172459,-0.06623492324561653
173677,-0.06623492324561653
174885,-0.06623492324561653
176102,-0.06623492324561653
177314,-0.06623492324561653
178531,-0.06623492324561653
179746,-0.06623492324561653
180960,-0.06623492324561653
182175,-0.06623492324561653
183389,-0.06623492324561653
184604,-1.0662349232456165
185816,-0.06623492324561653
187033,-0.06623492324561653
188247,-1.0662349232456165
189462,-0.06623492324561653
190676,-0.06623492324561653
191888,-0.06623492324561653
193129,-0.06623492324561653
194320,-0.06623492324561653
195534,-0.06623492324561653
196749,-0.06623492324561653
197963,-0.06623492324561653
199178,-0.06623492324561653
200392,-0.06623492324561653
201607,-0.06623492324561653
202821,-0.06623492324561653
204036,-0.06623492324561653
205250,-0.06623492324561653
206465,-0.06623492324561653
207679,-0.06623492324561653
208894,-0.06623492324561653
210108,-0.06623492324561653
211323,-0.06623492324561653
212568,-0.06623492324561653
213752,-0.06623492324561653
214966,-0.06623492324561653
216181,-0.06623492324561653
217395,-0.06623492324561653
218695,-0.06623492324561653
219822,-0.06623492324561653
221039,-0.06623492324561653
222253,-0.06623492324561653
223468,-0.06623492324561653
224682,-0.06623492324561653
225897,-0.06623492324561653
227122,-0.06623492324561653
228326,-0.06623492324561653
229540,-0.06623492324561653
230755,-0.06623492324561653
231969,-0.06623492324561653
233184,-0.06623492324561653
234398,-0.06623492324561653
235613,-0.06623492324561653
236827,-0.06623492324561653
238042,-1.0662349232456165
239256,-0.06623492324561653
240471,-0.06623492324561653
241685,-0.06623492324561653
244198,-0.06623492324561653
244350,-0.06623492324561653
245329,-0.06623492324561653
246664,-0.06623492324561653
247762,-0.06623492324561653
248970,-0.06623492324561653
250187,-0.06623492324561653
251401,-0.06623492324561653
252613,-0.06623492324561653
253830,0.9337650767543835
255045,0.9337650767543835
256259,0.9337650767543835
257474,-0.06623492324561653
258686,-0.06623492324561653
259903,-0.06623492324561653
261117,-0.06623492324561653
262332,-0.06623492324561653
263588,-0.06623492324561653
264761,-0.06623492324561653
265975,-0.06623492324561653
267190,-0.06623492324561653
268417,-0.06623492324561653
269619,-0.06623492324561653
270833,-0.06623492324561653
272048,-0.06623492324561653
273262,-0.06623492324561653
274474,-0.06623492324561653
275691,-0.06623492324561653
276906,0.9337650767543835
278120,-0.06623492324561653
279335,-0.06623492324561653
280549,-0.06623492324561653
281764,-0.06623492324561653
282978,0.9337650767543835
284193,-0.06623492324561653
285407,0.9337650767543835
286622,0.9337650767543835
287836,0.9337650767543835
289051,0.9337650767543835
290265,0.9337650767543835
291480,-0.06623492324561653
292694,0.9337650767543835
293921,0.9337650767543835
295123,-0.06623492324561653
296338,-0.06623492324561653
297552,-0.06623492324561653
298764,-0.06623492324561653
299981,0.9337650767543835
301196,0.9337650767543835
302410,0.9337650767543835
303622,0.9337650767543835
304839,0.9337650767543835
306051,0.9337650767543835
307268,0.9337650767543835
308483,0.9337650767543835
309697,0.9337650767543835
310909,0.9337650767543835
312126,0.9337650767543835
313341,0.9337650767543835
314555,0.9337650767543835
315770,0.9337650767543835
316984,0.9337650767543835
318210,-0.06623492324561653
319456,-0.06623492324561653
320628,-0.06623492324561653
321842,-0.06623492324561653
323057,-0.06623492324561653
324269,-0.06623492324561653
325486,-0.06623492324561653
326700,-0.06623492324561653
327915,-0.06623492324561653
329129,-0.06623492324561653
330344,-0.06623492324561653
331558,-0.06623492324561653
332773,0.9337650767543835
333987,-0.06623492324561653
335202,0.9337650767543835
336416,0.9337650767543835
337631,-0.06623492324561653
338845,-0.06623492324561653
340060,0.9337650767543835
341274,-0.06623492324561653
342489,-0.06623492324561653
343712,-0.06623492324561653
344918,-0.06623492324561653
346130,-0.06623492324561653
347347,-0.06623492324561653
348559,-0.06623492324561653
349776,-0.06623492324561653
350990,-0.06623492324561653
352205,-0.06623492324561653
353419,-0.06623492324561653
354634,-0.06623492324561653
355848,-0.06623492324561653
357060,-0.06623492324561653
358277,-0.06623492324561653
359492,-0.06623492324561653
360704,-0.06623492324561653
361921,-0.06623492324561653
363133,0.9337650767543835
365274,-0.06623492324561653
365564,-0.06623492324561653
366791,-0.06623492324561653
368145,-0.06623492324561653
369212,-0.06623492324561653
370422,-0.06623492324561653
371637,-0.06623492324561653
372851,-0.06623492324561653
374066,-0.06623492324561653
375280,-0.06623492324561653
376495,-0.06623492324561653
377709,-0.06623492324561653
378924,-0.06623492324561653
380138,-0.06623492324561653
381353,-0.06623492324561653
382567,-0.06623492324561653
383782,-0.06623492324561653
384996,-0.06623492324561653
386211,-0.06623492324561653
387425,-0.06623492324561653
388640,-0.06623492324561653
389854,-0.06623492324561653
391069,-0.06623492324561653
392283,-0.06623492324561653
393513,-0.06623492324561653
394712,-0.06623492324561653
397092,-0.06623492324561653
397287,-0.06623492324561653
398415,0.9337650767543835
399574,-0.06623492324561653
400785,-0.06623492324561653
401999,-0.06623492324561653
403214,-0.06623492324561653
404428,-0.06623492324561653
405643,-0.06623492324561653
406857,-0.06623492324561653
408072,-0.06623492324561653
409286,-0.06623492324561653
410501,-0.06623492324561653
411715,-0.06623492324561653
412930,-0.06623492324561653
414144,-0.06623492324561653
415359,-0.06623492324561653
416573,-0.06623492324561653
417791,-0.06623492324561653
419033,-0.06623492324561653
420251,-0.06623492324561653
421431,-0.06623492324561653
422646,-0.06623492324561653
423860,-0.06623492324561653
425075,-0.06623492324561653
426289,-0.06623492324561653
427504,-0.06623492324561653
428718,-0.06623492324561653
429933,-0.06623492324561653
431147,-0.06623492324561653
432359,-0.06623492324561653
433576,-0.06623492324561653
434791,-0.06623492324561653
436005,-0.06623492324561653
437220,-0.06623492324561653
438434,-0.06623492324561653
439649,-0.06623492324561653
440863,-0.06623492324561653
442078,-0.06623492324561653
443303,-0.06623492324561653
444504,-0.06623492324561653
445721,-0.06623492324561653
446936,-0.06623492324561653
448150,-0.06623492324561653
449365,-0.06623492324561653
450579,-0.06623492324561653
451794,-0.06623492324561653
453008,0.9337650767543835
454223,-0.06623492324561653
455437,-0.06623492324561653
456652,-0.06623492324561653
457866,-0.06623492324561653
459078,-0.06623492324561653
460295,-0.06623492324561653
461510,-0.06623492324561653
462724,-0.06623492324561653
463939,-0.06623492324561653
465153,-0.06623492324561653
466368,-0.06623492324561653
467612,0.9337650767543835
468859,-0.06623492324561653
470011,-0.06623492324561653
471226,-0.06623492324561653
472438,0.9337650767543835
473655,-0.06623492324561653
474869,-0.06623492324561653
476084,0.9337650767543835
477298,-0.06623492324561653
478513,-0.06623492324561653
479727,0.9337650767543835
480942,-0.06623492324561653
482156,0.9337650767543835
483371,0.9337650767543835
484585,-0.06623492324561653
485800,0.9337650767543835
487014,0.9337650767543835
488229,-0.06623492324561653
489443,0.9337650767543835
490658,0.9337650767543835
491872,-0.06623492324561653
493098,0.9337650767543835
494299,-0.06623492324561653
495516,-0.06623492324561653
496730,-0.06623492324561653
497945,-0.06623492324561653
499159,-0.06623492324561653
500374,-0.06623492324561653
501588,-0.06623492324561653
502803,-0.06623492324561653
504017,-0.06623492324561653
505232,0.9337650767543835
506446,0.9337650767543835
507661,-0.06623492324561653
508875,-0.06623492324561653
510090,-0.06623492324561653
511304,-0.06623492324561653
512519,-0.06623492324561653
513733,0.9337650767543835
514948,0.9337650767543835
516162,0.9337650767543835
518202,-0.06623492324561653
518591,-0.06623492324561653
519806,0.9337650767543835
521067,0.9337650767543835
522235,0.9337650767543835
523449,0.9337650767543835
524664,-0.06623492324561653
525878,0.9337650767543835
527093,-0.06623492324561653
528307,-0.06623492324561653
529522,-0.06623492324561653
530736,0.9337650767543835
531951,-0.06623492324561653
533165,-0.06623492324561653
534380,-0.06623492324561653
535594,-0.06623492324561653
536809,-0.06623492324561653
538023,-0.06623492324561653
539238,0.9337650767543835
540452,0.9337650767543835
541667,0.9337650767543835
542893,0.9337650767543835
544096,0.9337650767543835
545310,0.9337650767543835
546525,-0.06623492324561653
547739,-0.06623492324561653
550010,-0.06623492324561653
550169,0.9337650767543835
551443,0.9337650767543835
552601,-0.06623492324561653
553812,0.9337650767543835
555026,0.9337650767543835
556241,0.9337650767543835
557455,-0.06623492324561653
558670,-0.06623492324561653
559884,0.9337650767543835
561099,0.9337650767543835
562317,-0.06623492324561653
563525,0.9337650767543835
564742,0.9337650767543835
