timeStamp,rawData
852579,150
853793,150
856108,150
856260,150
857501,150
858655,150
859866,150
861080,150
862292,150
863509,150
864724,150
865938,150
867153,150
868398,150
869582,151
870796,150
872011,150
873225,150
874440,150
875654,150
876872,150
878113,151
879298,150
880512,151
881727,150
882941,150
884156,150
885370,150
886585,150
887799,150
889014,150
890228,150
891443,150
892655,150
893884,150
895086,150
896301,150
897515,150
898730,150
899944,151
901159,150
902373,150
903588,151
904802,151
906017,151
907231,151
908446,151
909660,150
910875,151
912087,150
913304,150
914518,151
915733,151
916947,151
918171,150
919376,151
920591,151
921805,151
923020,151
924270,151
925449,151
926663,151
927878,151
929092,150
930304,151
931521,150
932733,150
933950,150
935165,150
936379,151
937594,150
938808,150
940023,150
941237,150
942449,150
943729,150
944881,150
946095,150
947310,150
948524,150
949739,150
950953,150
952168,150
953382,150
954597,150
955811,150
957026,151
958240,150
959455,150
960669,151
961884,151
963098,150
964313,151
965527,150
966742,150
967968,150
969174,150
970385,150
971600,150
972814,150
974029,150
975243,150
977285,150
977672,151
978887,151
980257,150
981395,151
982534,151
983745,151
984959,151
986174,151
987386,151
988603,151
989817,151
991032,150
992246,150
993484,150
994675,150
995890,151
997104,150
998319,150
999531,150
1000748,150
1001962,150
1003177,150
1004391,150
1005606,150
1006820,150
1009160,150
1009319,150
1010524,150
1011682,151
1012893,151
1014107,150
1015322,151
1016536,150
1017751,150
1018996,150
1020180,150
1021394,150
1022609,150
1023821,150
1025076,150
1026252,150
1027467,150
1028681,150
1029896,150
1031110,151
1032325,150
1033539,151
1034754,150
1035968,150
1037183,150
1038397,150
1039612,150
1040826,150
1042041,150
1043317,150
1044470,150
1045684,150
1046899,150
1048113,150
1049328,150
1050542,150
1051757,150
1052971,150
1054186,150
1055400,150
1056615,150
1057829,150
1059044,150
1060258,150
1061473,150
1062687,150
1063902,150
1065116,150
1066331,150
1067545,150
1068771,150
1069974,150
1071189,150
1072403,150
1073618,151
1074832,150
1076047,150
1077259,150
1078476,150
1079690,151
1080905,151
1082149,150
1083334,151
1084548,150
1085763,151
1086977,151
1088192,150
1089406,150
1090621,150
1091835,150
1093062,150
1094264,150
1095479,150
1096693,150
1097908,150
1099122,150
1100337,150
1101551,150
1102766,150
1103980,150
1105195,150
1106409,150
1107624,150
1108838,150
1110053,150
1111267,150
1112482,150
1113696,150
1114911,150
1116125,150
1117340,150
1118566,150
1119769,150
1120983,150
1122198,150
1123412,150
1124627,150
1125864,150
1127056,150
1128270,150
1130303,150
1130699,150
1131914,150
1133128,150
1134343,150
1135557,150
1136772,150
1137986,150
1139201,150
1140415,150
1141630,150
1142909,150
1144059,150
1145273,150
1146488,150
1147702,150
1148917,150
1150131,150
1151346,150
1152560,150
1153775,150
1154989,150
1156204,150
1157418,150
1158633,149
1159847,149
1162215,150
1162401,150
1163551,150
1164709,150
1165920,150
1167134,150
1168380,150
1169563,150
1170778,150
1171992,150
1173207,150
1174421,150
1175636,150
1176850,150
1178065,150
1179279,150
1180494,150
1181708,150
1182923,150
1184140,150
1185382,150
1186566,150
1187781,150
1188995,150
1190210,150
1191424,150
1192639,150
1193866,150
1195068,150
1196282,150
1197497,150
1198711,150
1199926,150
1201140,150
1202355,150
1203569,151
1204784,150
1205998,150
1207213,150
1208427,150
1209642,150
1210856,150
1212071,150
1213285,150
1214500,150
1215714,150
1216929,150
1218155,150
1219358,150
1220572,150
1221784,150
1223001,150
1224216,150
1225430,150
1226684,150
1227866,150
1229074,150
1230286,151
1231503,150
1232717,150
1233932,150
1235146,151
1236361,151
1237575,151
1238790,151
1240004,150
1241219,150
1242433,150
1243710,150
1244862,150
1246077,151
1247291,151
1248506,150
1249720,150
1250935,150
1252149,150
1253361,151
1254578,150
1255793,150
1257007,150
1258222,150
1259436,150
1260648,150
1261865,150
1263080,151
1264294,151
1265509,151
1266723,151
1267947,150
1269152,151
1270367,151
1271581,150
1272796,151
1274010,151
1275225,150
1276439,150
1277654,151
1278868,150
1280083,150
1281297,150
1283342,150
1283726,150
1284941,150
1286155,150
1287484,150
1288599,150
1289878,150
1291017,150
1292228,150
1293531,150
1294657,150
1295871,151
1297086,150
1298300,150
1299515,150
1300729,150
1301944,150
1303158,150
1304373,150
1305587,150
1306802,150
1308016,150
1309231,150
1310445,150
1311660,150
1312874,150
1315300,150
1315504,150
1316575,150
1317736,150
1319060,150
1320161,150
1321376,150
1322590,150
1323805,150
1325019,150
1326234,150
1327487,150
1328663,150
1329877,150
1331092,150
1332306,150
1333521,150
1334735,150
1335950,150
1337164,150
1338379,150
1339593,150
1340808,150
1342022,150
1343279,150
1344451,150
1345666,150
1346880,150
1348095,150
1349309,150
1350524,150
1351738,150
1352953,150
1354167,150
1355382,150
1356596,150
1357811,150
1359025,150
1360240,150
1361454,150
1362669,150
1363883,150
1365098,149
1366312,150
1367527,149
1368753,150
1369956,150
1371170,150
1372385,150
1373599,150
1374814,150
1376028,150
1377243,150
1378457,150
1379672,150
1380886,150
1382101,150
1383315,150
1384530,150
1385744,150
1386959,150
1388173,150
1389417,150
1390602,150
1391817,150
1393044,150
1394246,150
1395460,150
1396675,151
1397889,151
1399104,150
1400318,151
1401533,150
1402747,151
1403962,151
1405176,151
1406391,151
1407605,151
1408820,151
1410034,151
1411249,151
1412463,151
1413678,151
1414892,150
1416107,151
1417321,151
1418547,151
1419750,151
1420965,151
1422179,151
1423394,151
1424608,151
1425823,151
1427037,151
1428274,151
1429466,150
1430681,151
1431895,151
1433110,151
1434324,151
1436365,151
1436753,151
1437968,151
1439182,151
1440397,151
1441611,150
1442891,150
1444040,150
1445255,150
1446469,151
1447684,150
1448898,150
1450113,150
1451327,150
1452542,150
1453756,150
1454971,150
1456185,150
1457400,150
1458614,150
1459829,150
1461043,150
1462258,150
1463472,150
1464687,150
1465901,150
1468355,149
1468511,150
1469605,150
1470763,150
1471974,150
1473188,150
1474403,150
1475617,150
1476832,150
1478046,150
1479261,150
1480475,150
1481690,150
1482904,150
1484119,150
1485333,150
1486548,150
1487762,150
1488977,150
1490191,150
1491409,150
1492654,150
1493847,150
1495049,150
1496264,150
1497478,150
1498693,150
1499907,150
1501122,150
1502336,150
1503551,150
1504765,150
1505980,150
1507194,150
1508409,150
1509623,150
1510838,150
1512052,150
1513267,150
1514481,150
1515696,150
1516910,150
1518136,150
1519339,150
1520554,150
1521768,150
1522983,150
1524197,150
1525412,149
1526626,150
1527841,150
1529094,150
1530270,150
1531484,150
1532699,150
1533913,150
1535128,150
1536342,150
1537557,150
1538771,150
1539983,150
1541200,150
1542415,150
1543692,150
1544844,150
1546058,150
1547273,150
1548487,150
1549702,150
1550916,150
1552131,150
1553345,150
1554560,150
1555774,150
1556989,150
1558203,150
1559418,150
1560632,150
1561847,150
1563061,150
1564276,150
1565490,150
1566705,150
1567931,150
1569134,150
1570348,150
1571563,150
1572777,150
1573992,150
1575206,150
1576421,150
1577635,151
1578850,150
1580064,151
1581279,151
1582493,151
1583708,150
1584922,151
1586137,151
1587351,151
1589396,151
1589780,151
1590995,150
1592209,151
1593447,151
1594795,150
1595932,150
1597071,150
1598282,150
1599496,150
1600711,151
1601925,150
1603137,151
1604354,150
1605569,151
1606783,151
1607998,150
1609212,151
1610427,151
1611641,150
1612856,150
1614070,150
1615285,150
1616499,150
1617717,150
1618944,151
1621375,150
1621531,151
1622631,150
1623790,151
1625001,150
1626215,150
1627430,151
1628644,151
1629901,151
1631073,151
1632288,151
1633502,151
1634717,151
1635931,151
1637146,151
1638360,151
1639575,151
1640789,151
1642004,151
1643298,150
1644433,150
1645645,150
1646862,151
1648076,151
1649291,150
1650505,150
1651720,150
1652934,151
1654149,150
1655363,150
1656578,150
1657792,150
1659007,150
1660221,150
1661436,150
1662650,150
1663862,150
1665079,150
1666294,150
1667508,150
1668735,150
1669937,150
1671152,150
1672366,150
1673581,150
1674795,150
1676010,150
1677224,150
1678439,150
1679653,150
1680868,150
1682082,150
1683297,150
1684511,150
1685726,150
1686940,150
1688155,150
1689369,150
1690584,150
1691798,150
1693024,150
1694227,150
1695442,150
1696686,150
1697871,150
1699085,150
1700300,150
1701514,150
1702729,150
1703943,150
1705158,150
1706372,150
1707587,150
1708801,150
1710016,150
1711230,150
1712445,150
1713659,150
1714874,150
1716092,150
1717304,150
1718529,150
1719732,150
1720946,150
1722158,150
1723375,150
1724587,150
1725804,150
1727016,150
1728233,150
1729448,150
1730683,150
1731877,150
1733091,150
1734306,150
1735520,150
1736735,150
1737949,150
1739167,150
1740379,150
1742411,150
1742932,150
1744022,150
1745236,150
1746451,150
1747665,150
1748880,150
1750094,150
1751309,150
1752523,150
1753738,150
1754952,150
1756167,150
1757381,150
1758596,150
1759810,150
1761025,150
1762239,150
1763454,150
1764668,150
1765883,150
1767097,150
1768323,150
1769526,150
1770741,151
1771955,149
1774184,151
1774384,150
1775599,150
1776813,150
1778028,151
1779242,150
1780457,150
1781671,150
1782886,151
1784100,150
1785315,150
1786529,151
1787744,151
1788958,150
1790173,151
1791387,151
1792602,151
1793897,151
1795031,151
1796245,150
1797460,151
1798677,151
1799906,150
1801103,150
1802318,151
1803532,150
1804747,150
1805961,150
1807176,150
1808390,150
1809605,150
1810819,150
1812034,150
1813248,150
1814463,150
1815677,150
1816892,150
1818121,151
1819321,150
1820535,150
1821750,150
1822964,151
1824179,150
1825393,150
1826608,150
1827822,150
1829037,150
1830251,150
1831512,150
1832680,150
1833895,150
1835109,150
1836324,150
1837538,150
1838753,150
1839967,150
1841182,150
1842396,150
1843653,150
1844825,150
1846040,150
1847252,150
1848469,150
1849683,150
1850898,150
1852112,150
1853327,150
1854541,150
1855756,150
1856970,150
1858185,150
1859399,150
1860614,150
1861828,150
1863043,150
1864257,150
1865472,150
1866686,150
1867913,150
1869115,150
1870330,150
1871544,150
1872759,150
1873973,150
1875188,150
1876402,150
1877617,150
1878831,150
1880046,150
1881260,150
1882475,150
1883689,149
1884904,149
1886118,150
1887333,150
1888547,150
1889762,150
1890976,150
1892191,150
1893416,150
1894620,150
1895834,150
1897049,150
1898263,150
1899478,150
1900692,150
1901932,150
1903121,150
1904336,150
1905550,150
1906765,150
1907979,150
1909194,150
1910408,150
1911623,150
1912837,150
1914052,150
1915266,150
1916481,150
1917697,150
1918921,150
1920124,150
1921339,150
1922553,150
1923768,150
1924982,150
1926197,150
1927411,150
1928626,150
1929840,150
1931055,150
1932292,150
1933484,150
1934698,150
1935913,150
1937127,150
1938342,150
1939556,150
1940771,150
1941985,150
1943238,150
1944414,150
1945629,150
1946843,150
1948058,150
1949270,150
1950487,150
1951701,150
1952916,150
1954130,150
1955345,150
1956559,151
1957774,150
1958988,151
1960203,151
1961417,150
1962632,151
1963846,151
1965061,150
1966275,150
1967490,150
1968717,150
1969919,150
1971133,150
1972348,150
1973562,150
1974777,150
1975991,150
1977206,150
1978420,150
1979635,151
1980849,151
1982064,151
1983278,151
1984493,151
1985707,151
1986922,151
1988136,150
1989351,151
1990565,150
1991780,150
1993006,151
1994209,151
1995423,151
1996638,151
1997852,151
1999067,151
2000285,151
2001493,151
2002710,151
2003948,151
2005139,151
2006351,151
2007568,151
2008780,151
2009997,151
2011209,151
2012426,151
2013641,151
2014855,151
2016070,151
2017284,151
2018510,151
2019713,151
2020928,151
2022143,151
2023357,151
2024571,151
2025783,151
2027000,151
2028215,151
2029429,151
2030641,151
2031858,151
2033093,150
2034287,150
2035502,150
2036716,151
2037931,150
2039145,151
2040360,150
2041574,150
2042827,150
2044003,150
2045218,150
2046432,151
2047647,150
2048861,150
2050073,150
2051290,150
2052502,150
2053719,150
2054934,150
2056148,150
2057363,150
2058577,150
2059792,150
2061006,150
2062221,150
2063435,150
2064650,150
2065864,150
2067079,150
2068306,150
2069508,150
2070722,150
2071937,150
2073151,150
2074366,150
2075580,150
2076795,150
2078009,150
2079224,151
2080438,150
2081653,150
2082867,150
2084082,150
2085296,150
2086511,151
2087725,150
2088940,151
2090154,150
2091369,150
2092583,150
2093807,150
2095012,150
2096230,150
2097439,150
2098656,150
2099870,150
2101085,150
2102299,150
2103514,150
2104728,150
2105971,150
2107157,150
2108372,150
2109586,150
2110801,150
2112015,150
2113230,150
2114444,150
2115659,150
2116873,150
2118099,150
2119302,150
2120517,150
2121731,150
2122946,150
2124160,150
2125375,150
2126589,150
2127804,150
2129018,150
2130233,150
2131447,150
2132662,150
2133899,150
2135869,150
2136305,150
2137520,150
2138734,150
2139949,150
2141163,150
2142378,150
2143657,150
2144807,150
2146021,150
2147236,150
2148450,150
2149665,150
2150879,150
2152094,150
2153308,150
2154523,150
2155737,150
2156952,150
2158166,150
2159381,150
2160595,150
2161810,150
2163024,151
2164239,151
2165453,151
2167692,150
2167882,150
2169125,150
2170311,151
2171526,151
2172738,151
2173955,150
2175169,151
2176384,151
2177598,151
2178813,151
2180025,151
2181242,151
2182456,151
2183671,151
2184885,151
2186100,151
2187314,151
2188526,151
2189743,151
2190958,150
2192172,150
2193398,151
2194601,151
2195816,151
2197028,151
2198245,150
2199459,150
2200674,150
2201888,150
2203103,151
2204315,150
2205532,150
2206744,151
2207982,150
2209175,150
2210390,150
2211604,150
2212819,151
2214033,150
2215248,150
2216462,150
2217678,150
2218903,151
2220106,150
2221318,150
2222535,150
2223749,150
2224961,150
2226178,150
2227397,150
2228607,151
2229822,151
2231036,151
2232251,150
2233463,151
2234726,150
2235894,150
2237109,150
2238323,150
2239538,150
2240750,150
2241967,150
2243240,150
2244396,150
2245610,150
2246825,150
2248039,150
2249254,150
2250468,150
2251683,150
2252897,150
2254112,150
2255326,150
2256541,151
2257755,150
2258970,150
2260184,150
2261399,150
2262613,150
2263828,150
2265042,150
2266257,150
2267471,150
2268698,150
2269900,150
2271115,150
2272329,150
2273541,150
2274758,150
2275973,150
2277187,150
2278402,150
2279616,150
2280831,150
2282045,150
2283257,150
2284474,150
2285689,150
2286903,150
2288118,150
2289330,150
2290547,150
2291761,150
2292987,150
2294190,150
2295405,150
2296619,150
2297834,150
2299048,150
2300263,150
2301477,150
2302692,150
2303906,150
2305118,150
2306335,150
2307550,150
2308764,150
2309979,150
2311219,150
2312408,150
2313620,150
2314837,150
2316051,150
2317266,150
2318526,150
2319695,150
2320909,150
2322124,150
2323338,150
2324553,150
2325767,150
2326982,150
2328196,150
2329411,150
2330625,150
2331837,150
2333054,150
2334269,150
2335506,150
2336698,150
2337912,150
2339124,150
2340341,150
2341556,150
2342860,150
2343982,150
2345199,150
2346414,150
2347628,150
2348843,150
2350057,150
2351269,150
2352486,150
2353701,150
2354915,150
2356130,150
2357344,150
2358559,151
2359773,150
2360985,150
2362202,150
2363417,151
2364631,150
2365846,151
2367060,150
2368287,150
2369489,151
2370704,150
2371918,151
2373133,151
2374347,151
2375562,151
2376776,150
2377991,150
2379205,151
2380420,151
2381632,151
2382849,151
2384063,150
2385278,151
2386490,153
2387707,151
2388919,150
2390136,151
2391350,151
2392565,151
2393791,150
2394994,151
2396208,151
2397423,151
2398637,151
2399852,151
2401066,150
2402281,151
2403495,151
2404710,151
2405924,151
2407136,151
2408353,151
2409568,151
2410782,151
2411997,151
2413237,151
2414426,151
2415640,151
2416855,151
2418081,151
2419284,151
2420498,151
2421713,151
2422927,151
2424142,150
2425356,150
2426571,150
2427785,150
2429000,151
2430214,150
2431429,150
2432643,150
2433858,150
2435072,150
2436309,150
2437501,150
2438716,150
2439930,150
2441145,150
2442359,150
2443612,150
2444788,150
2446003,150
2447217,150
2448432,150
2449646,150
2450861,150
2452073,150
2453290,150
2454504,150
2455719,150
2456933,150
2458148,150
2459362,150
2460577,150
2461791,150
2463006,150
2464220,150
2465435,150
2466649,150
2467876,150
2469078,150
2470290,150
2471507,150
2472722,150
2473936,150
2475151,150
2476365,150
2477580,150
2478794,150
2480009,150
2481223,150
2482435,150
2483652,150
2484867,150
2486081,150
2487296,150
2488510,150
2489725,150
2490937,150
2492154,150
2493380,149
2494583,149
2495795,149
2497012,149
2498226,149
2499441,150
2500655,149
2501867,149
2503084,150
2504299,150
2505513,150
2506728,150
2507940,150
2509157,150
2510371,150
2511586,150
2512798,150
2514015,150
2515257,150
2516444,150
2517659,150
2518882,150
2520087,150
2521302,150
2522516,150
2523731,150
2524945,150
2526160,150
2527374,150
2529371,151
2529803,151
2531018,150
2532232,150
2533447,151
2534661,151
2535876,151
2537137,150
2538305,150
2539519,150
2540734,150
2541948,150
2543224,150
2544377,150
2545592,150
2546806,150
2548021,150
2549235,150
2550450,150
2551664,150
2552879,151
2554093,151
2555308,151
2556522,151
2557737,151
2558951,151
2561275,151
2561419,151
2562595,151
2563809,151
2565024,151
2566238,151
2567453,151
2568703,151
2569882,151
2571096,150
2572311,151
2573525,150
2574740,150
2575954,150
2577166,150
2578383,151
2579598,151
2580812,151
2582027,150
2583241,151
2584456,151
2585670,150
2586882,150
2588099,151
2589314,150
2590528,150
2591743,151
2592968,151
2594172,150
2595386,150
2596601,151
2597815,150
2599030,150
2600244,150
2601459,150
2602673,150
2603888,150
2605102,150
2606317,150
2607531,150
2608746,150
2609960,150
2611175,150
2612389,150
2613604,150
2614818,150
2616033,151
2617268,151
2618473,150
2619676,150
2620891,150
2622103,150
2623320,150
2624532,150
2625749,150
2626963,150
2628178,150
2629392,150
2630607,150
2631821,150
2633036,150
2634250,150
2635465,150
2636679,150
2637936,150
2639108,150
2640323,150
2641537,150
2642810,150
2643966,150
2645181,150
2646395,150
2647610,150
2648824,149
2650039,150
2651253,150
2652468,150
2653682,150
2654897,150
2656111,149
2657326,150
2658538,150
2659755,149
2660969,150
2662184,150
2663396,150
2664613,150
2665827,150
2667042,149
2668269,150
2669471,150
2670683,150
2671900,150
2673114,150
2674329,150
2675543,150
2676758,150
2677972,150
2679187,150
2680401,150
2681616,150
2682828,150
2684045,150
2685259,150
2686474,150
2687688,150
2688903,150
2690117,150
2691332,150
2692546,150
2693773,150
2694975,150
2696190,150
2697404,150
2698619,150
2699833,150
2701048,150
2702262,150
2703477,150
2704691,150
2705906,150
2707120,150
2708335,150
2709549,150
2710764,150
2711978,150
2713193,150
2714405,150
2715622,150
2716836,150
2718062,150
2719265,150
2720505,151
2721694,151
2722909,151
2724121,151
2725338,151
2726552,150
2727767,150
2728981,151
2730196,150
2731410,150
2732625,150
2733839,150
2735054,150
2736268,150
2737483,150
2738720,150
2739912,151
2741126,150
2742341,150
2743645,151
2744770,151
2745984,151
2747199,150
2748413,150
2749625,151
2750842,150
2752057,151
2753271,151
2754486,151
2755700,151
2756915,151
2758129,151
2759344,151
2760558,151
2761773,151
2762987,151
2764202,150
2765416,151
2766631,151
2767858,151
2769060,151
2770274,151
2771489,151
2772703,151
2773918,151
2775132,151
2776347,151
2777561,150
2778776,150
2779988,150
2781205,150
2782419,150
2783634,150
2784848,150
2786063,150
2787277,150
2788489,150
2789706,150
2790921,150
2792133,150
2793362,150
2794564,150
2795779,150
2796993,150
2798208,150
2799422,150
2800637,150
2801851,150
2803066,150
2804280,150
2805495,150
2806707,150
2807924,150
2809138,150
2810353,150
2811567,150
2812782,150
2813996,150
2815211,150
2816425,150
2817640,150
2818903,150
2820069,150
2821283,150
2822524,150
2823712,150
2824927,150
2826141,150
2827356,150
2828570,150
2829785,150
2830999,150
2832214,150
2833428,150
2834643,150
2835857,150
2837072,150
2838286,150
2839521,150
2840715,150
2841930,150
2843187,150
2844359,150
2845573,150
2846788,150
2848002,150
2849217,150
2850431,150
2851646,150
2852860,150
2854075,150
2855289,150
2856504,150
2857718,149
2858933,150
2860147,149
2861362,150
2862576,150
2863791,150
2865005,150
2866220,150
2867434,150
2868661,150
2869863,150
2871078,150
2872292,150
2873507,150
2874721,150
2875936,150
2877150,150
2878365,150
2879579,150
2880794,150
2882008,150
2883223,150
2884435,150
2885652,150
2886866,150
2888081,150
2889295,150
2890510,150
2891724,150
2892951,150
2894153,150
2895368,150
2896580,150
2897797,150
2899011,150
2900226,150
2901440,150
2902655,150
2903869,151
2905084,150
2906298,150
2907513,150
2908727,150
2909942,150
2911156,150
2912371,151
2913585,150
2914800,150
2916014,150
2917229,150
2918455,150
2919658,150
2920870,150
2922893,150
2923301,150
2924688,150
2925813,150
2926949,150
2928159,150
2929374,150
2930588,150
2931803,150
2933017,150
2934232,150
2935446,150
2936661,150
2937875,150
2939090,151
2940339,151
2941519,150
2942814,150
2943948,150
2945162,150
2946377,150
2947591,150
2948806,150
2950020,150
2951235,150
2952449,150
2953810,150
2954878,150
2956096,150
2957305,150
2958522,150
2959736,150
2960951,150
2962165,150
2963380,151
2964594,150
2965809,150
2967023,151
2968250,150
2969452,151
2970667,151
2971881,150
2973096,150
2974310,150
2975525,150
2976739,151
2977954,151
2979168,150
2980383,150
2981597,150
2982812,150
2984026,150
2985241,150
2986455,150
2987670,150
2988884,150
2990099,150
2991313,150
2992528,150
2993755,150
2994957,150
